FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_solar_2020.158,158,Stroud Solar Station,Pacific Gas & Electric Co.,Electric Utility,Helm,Fresno,California,93627,solar,20,Solar Photovoltaic
powerplant_solar_2020.159,159,Five Points Solar Station,Pacific Gas & Electric Co.,Electric Utility,Five Points,Fresno,California,96324,solar,15,Solar Photovoltaic
powerplant_solar_2020.160,160,Westside Solar Station,Pacific Gas & Electric Co.,Electric Utility,Five Points,Fresno,California,96324,solar,15,Solar Photovoltaic
powerplant_solar_2020.161,161,FRV SI Transport Solar LP,Longroad Energy Services LLC,IPP Non-CHP,Sacramento,Sacramento,California,95828,solar,1,Solar Photovoltaic
powerplant_solar_2020.162,162,RV CSU Power II LLC,RV CSU Power II LLC,Commercial Non-CHP,Fort Collins,Larimer,Colorado,80521,solar,3,Solar Photovoltaic
powerplant_solar_2020.163,163,Carson Solar I,Carson Solar 1 LLC,IPP Non-CHP,Colorado Springs,El Paso,Colorado,80913,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.164,164,Trexlertown Solar Array North and South,Trexlertown Solar Array North and South,Industrial Non-CHP,Allentown,Lehigh,Pennsylvania,18195,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.165,165,Giffen,Pacific Gas & Electric Co.,Electric Utility,TBD,Fresno,California,93608,solar,10,Solar Photovoltaic
powerplant_solar_2020.166,166,Cantua Solar Station,Pacific Gas & Electric Co.,Electric Utility,TBD,Fresno,California,93608,solar,20,Solar Photovoltaic
powerplant_solar_2020.167,167,Huron Solar Station,Pacific Gas & Electric Co.,Electric Utility,Huron,Fresno,California,93234,solar,20,Solar Photovoltaic
powerplant_solar_2020.168,168,Roger Road WWTP,SunE M5C Holdings LLC,IPP Non-CHP,Tucson,Pima,Arizona,85705,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.169,169,Kapaa Photovoltaic Project,Kapaa Solar LLC,IPP Non-CHP,Kapaa,Kauai,Hawaii,96746,solar,1,Solar Photovoltaic
powerplant_solar_2020.170,170,Solar Photovoltaic Project #32,Southern California Edison Co,Electric Utility,Ontario,San Bernardino,California,91761,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.171,171,Solar Photovoltaic Project #33,Southern California Edison Co,Electric Utility,Ontario,San Bernardino,California,91761,solar,1,Solar Photovoltaic
powerplant_solar_2020.172,172,AFA Solar Farm,Solar Star Colorado II LLC,IPP Non-CHP,Colorado Springs,El Paso,Colorado,80840,solar,5.5,Solar Photovoltaic
powerplant_solar_2020.173,173,La Senita,"UNS Electric, Inc",Electric Utility,Kingman,Mohave,Arizona,86409,solar,1,Solar Photovoltaic
powerplant_solar_2020.174,174,Sunset Reservoir North Basin,"RE SFCity1, LP",IPP Non-CHP,San Francisco,San Francisco,California,94121,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.175,175,Chino Solar Valley,Arizona Public Service Co,Electric Utility,Chino Valley,Yavapai,Arizona,86323,solar,19,Solar Photovoltaic
powerplant_solar_2020.176,176,Cotton Center Solar Hybrid,Arizona Public Service Co,Electric Utility,Gila Bend,Maricopa,Arizona,85337,solar,17,Solar Photovoltaic
powerplant_solar_2020.177,177,Paloma Solar Hybrid,Arizona Public Service Co,Electric Utility,Gila Bend,Maricopa,Arizona,85337,solar,17.6,Solar Photovoltaic
powerplant_solar_2020.178,178,Hyder Solar Hybrid,Arizona Public Service Co,Electric Utility,Hyder,Yuma,Arizona,85333,solar,22,Solar Photovoltaic
powerplant_solar_2020.179,179,"RP-Orlando, LLC","RP-Orlando, LLC",IPP Non-CHP,Orlando,Orange,Florida,32831,solar,5.1,Solar Photovoltaic
powerplant_solar_2020.180,180,Albuquerque Solar Energy Center,PNM Resources,Electric Utility,Albuquerque,Bernalillo,New Mexico,87113,solar,2,Solar Photovoltaic
powerplant_solar_2020.181,181,Los Lunas Solar Energy Center,PNM Resources,Electric Utility,Los Lunas,Valencia,New Mexico,87031,solar,7,Solar Photovoltaic
powerplant_solar_2020.182,182,ETS Ewing Solar Facility,"Solar Star New Jersey IV, LLC",IPP Non-CHP,Ewing,Mercer,New Jersey,8618,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.183,183,Deming Solar Energy Center,PNM Resources,Electric Utility,Deming,Luna,New Mexico,88030,solar,9,Solar Photovoltaic
powerplant_solar_2020.184,184,Las Vegas Solar Energy Center,PNM Resources,Electric Utility,Las Vegas,San Miguel,New Mexico,87701,solar,5,Solar Photovoltaic
powerplant_solar_2020.185,185,Alamogordo Solar Energy Center,PNM Resources,Electric Utility,Alamogordo,Otero,New Mexico,88310,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.186,186,Robert O Schulz Solar Farm,South San Joaquin Irr District,Electric Utility,Oakdale,Stanislaus,California,95361,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.187,187,Matrix Stults Road Solar Facility,Public Service Elec & Gas Co,Electric Utility,South Brunswick,Middlesex,New Jersey,8876,solar,2.6,Solar Photovoltaic
powerplant_solar_2020.188,188,Long Island Solar Farm LLC,Long Island Solar Farm LLC,IPP Non-CHP,Upton,Suffolk,New York,11949,solar,31.5,Solar Photovoltaic
powerplant_solar_2020.189,189,"Hatch Solar Energy Center I, LLC","Hatch Solar Energy Center I, LLC",IPP Non-CHP,Hatch,Dona Ana,New Mexico,87937,solar,5,Solar Photovoltaic
powerplant_solar_2020.190,190,500 Virginia Solar,"500 Virginia Solar, LP",IPP Non-CHP,Ft. Washington,Montgomery,Pennsylvania,19034,solar,1,Solar Photovoltaic
powerplant_solar_2020.191,191,City & County of Denver at Denver Int'l,"Denver Airport Solar, LLC",IPP Non-CHP,Denver,Denver,Colorado,80249,solar,3.4,Solar Photovoltaic
powerplant_solar_2020.192,192,McCormick & Co. Inc. at Belcamp,"Constellation Solar Maryland, LLC",IPP Non-CHP,Belcamp,Harford,Maryland,21017,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.193,193,"Toys R Us- DE, Inc. at Mt. Olive, NJ","Constellation Solar New Jersey II, LLC",IPP Non-CHP,Mt. Olive,Morris,New Jersey,7828,solar,4.1,Solar Photovoltaic
powerplant_solar_2020.194,194,Regulus Solar Project,"Regulus Solar, LLC",IPP Non-CHP,Bakersfield,Kern,California,93307,solar,60,Solar Photovoltaic
powerplant_solar_2020.195,195,Adobe Solar,Southern Power Co,IPP Non-CHP,Arvin,KERN,California,93203,solar,20,Solar Photovoltaic
powerplant_solar_2020.196,196,Yamhill Solar LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Amity,Yamhill,Oregon,97101,solar,1,Solar Photovoltaic
powerplant_solar_2020.197,197,Bakersfield College Solar 01,Kern Community College District,Commercial Non-CHP,Bakersfield,Kern,California,93301,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.198,198,"Temescal Canyon RV, LLC","Temescal Canyon RV, LLC",IPP Non-CHP,Corona,Riverside,California,92881,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.199,199,Avra Valley Solar,NRG Solar Avra Valley,IPP Non-CHP,Marana,Pima,Arizona,85653,solar,25,Solar Photovoltaic
powerplant_solar_2020.200,200,Vineland Mays Landing Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,Millville,Cumberland,New Jersey,8332,solar,3.7,Solar Photovoltaic
powerplant_solar_2020.201,201,Manalapan Village Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,Manalapan,Monmouth,New Jersey,7726,solar,3.5,Solar Photovoltaic
powerplant_solar_2020.202,202,McGraw Hill Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,East Windsor Township,Mercer,New Jersey,8520,solar,12,Solar Photovoltaic
powerplant_solar_2020.203,203,Seabrook Solar Plant,GSRP,IPP Non-CHP,Seabrook,Cumberland,New Jersey,8302,solar,6.8,Solar Photovoltaic
powerplant_solar_2020.204,204,CASD Solar,Carlisle Area School District,Commercial Non-CHP,Carlisle,Cumberland,Pennsylvania,17013,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.205,205,SMUD at Grundman,"Sacramento PV Energy, LLC",IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,18,Solar Photovoltaic
powerplant_solar_2020.206,206,SMUD at Van Conett,"Sacramento PV Energy, LLC",IPP Non-CHP,Galt,Sacramento,California,95632,solar,2.9,Solar Photovoltaic
powerplant_solar_2020.207,207,SMUD at Fleshman,"Sacramento PV Energy, LLC",IPP Non-CHP,Galt,Sacramento,California,95632,solar,2.9,Solar Photovoltaic
powerplant_solar_2020.208,208,Macys Goodyear,"Macys Corporate Services, Inc",IPP Non-CHP,Goodyear,Maricopa,Arizona,85338,solar,3.5,Solar Photovoltaic
powerplant_solar_2020.209,209,Indian Orchard PV Facility,Western Massachusetts Electric Company,Electric Utility,Springfield,Hampden,Massachusetts,1151,solar,2.3,Solar Photovoltaic
powerplant_solar_2020.210,210,Silver Lake Solar Photovoltaic Facility,Western Massachusetts Electric Company,Electric Utility,Pittsfield,Berkshire,Massachusetts,1201,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.211,211,"Murphy Farm Power, LLC","Murphy Farm Power, LLC",IPP Non-CHP,Culberson,Cherokee,North Carolina,28903,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.212,212,Arlington Valley Solar Energy II,Arlington Valley Solar Energy II LLC,IPP Non-CHP,Arlington,Maricopa,Arizona,85326,solar,125.4,Solar Photovoltaic
powerplant_solar_2020.213,213,City of Boulder WWTP,"SunE NLB-2, LLC",IPP Non-CHP,Boulder,Boulder,Colorado,80301,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.214,214,City of Madera WWTP,"SunE GIL1, LLC",IPP Non-CHP,Madera,Madera,California,93637,solar,1,Solar Photovoltaic
powerplant_solar_2020.215,215,"Staples La Mirada, CA","SunE WF3-ST Holdings, LLC",IPP Non-CHP,La Mirada,Los Angeles,California,90638,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.216,216,Rinehart,Humphrey Realty,IPP Non-CHP,Lake Mary,Seminole,Florida,32746,solar,10,Solar Photovoltaic
powerplant_solar_2020.217,217,"CS Murphy Point, LLC","CS Murphy Point, LLC",IPP Non-CHP,Murphy,Cherokee,North Carolina,28906,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.218,218,DOE Golden NWTC Building Side,DOE National Renewable Energy Laboratory,Commercial Non-CHP,Golden,Jefferson,Colorado,80403,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.219,219,DOE Golden NREL Main Campus,DOE National Renewable Energy Laboratory,Commercial Non-CHP,Golden,Jefferson,Colorado,80401,solar,3.3,Solar Photovoltaic
powerplant_solar_2020.220,220,Topaz Solar Farm,Topaz Solar Farms LLC,IPP Non-CHP,Santa Margarita,San Luis Obispo,California,93453,solar,585.9,Solar Photovoltaic
powerplant_solar_2020.221,221,Aerojet I,"Altus Power America Management, LLC",IPP Non-CHP,Rancho Cordova,Sacramento,California,95670,solar,3,Solar Photovoltaic
powerplant_solar_2020.222,222,Aerojet II,"Altus Power America Management, LLC",IPP Non-CHP,Rancho Cordova,Sacramento,California,95670,solar,2.7,Solar Photovoltaic
powerplant_solar_2020.223,223,Webberville Solar Project,FRV AE Solar LLC,IPP Non-CHP,Manor,Travis,Texas,78653,solar,30,Solar Photovoltaic
powerplant_solar_2020.224,224,Mesquite Solar 1,Consolidated Edison Development Inc.,IPP Non-CHP,Tonopah,Maricopa,Arizona,85354,solar,170,Solar Photovoltaic
powerplant_solar_2020.225,225,Catalina Solar LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Rosamond,Kern,California,93560,solar,110,Solar Photovoltaic
powerplant_solar_2020.226,226,North Palm Springs 4A,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Palm Springs,Riverside,California,92240,solar,4,Solar Photovoltaic
powerplant_solar_2020.227,227,"Johnson Matthey, Inc. Solar","Constellation Solar New Jersey II, LLC",IPP Non-CHP,Paulsboro,Gloucester,New Jersey,8066,solar,4,Solar Photovoltaic
powerplant_solar_2020.228,228,NJMC Landfill,Public Service Elec & Gas Co,Electric Utility,Kearny,Hudson,New Jersey,7032,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.229,229,Summit Associates,Public Service Elec & Gas Co,Electric Utility,Edison,Middlesex,New Jersey,8818,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.230,230,BlackRock-Matrix,Public Service Elec & Gas Co,Electric Utility,South Brunswick,Middlesex,New Jersey,8810,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.231,231,Mill Creek Solar,Public Service Elec & Gas Co,Electric Utility,Burlington,Burlington,New Jersey,8016,solar,3.5,Solar Photovoltaic
powerplant_solar_2020.232,232,Benjamin Moore & Co. Solar,"Constellation Solar New Jersey, LLC",Commercial Non-CHP,Mount Olive,Morris,New Jersey,7828,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.233,233,Cherry Hill,NFI Solar LLC,IPP Non-CHP,Cherry Hill,Camden,New Jersey,8003,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.234,234,SPS1 Dollarhide,"SunE SPS1, LLC",IPP Non-CHP,Jal,Lea,New Mexico,88252,solar,10,Solar Photovoltaic
powerplant_solar_2020.235,235,SPS2 Jal,"SunE SPS2, LLC",IPP Non-CHP,Jal,Lea,New Mexico,88252,solar,10,Solar Photovoltaic
powerplant_solar_2020.236,236,SPS3 Lea,"SunE SPS3, LLC",IPP Non-CHP,Eunice,Lea,New Mexico,88231,solar,10,Solar Photovoltaic
powerplant_solar_2020.237,237,SPS4 Monument,"SunE SPS4, LLC",IPP Non-CHP,Monument,Lea,New Mexico,88240,solar,10.1,Solar Photovoltaic
powerplant_solar_2020.238,238,SPS5 Hopi,"SunE SPS5, LLC",IPP Non-CHP,Carlsbad,Eddy,New Mexico,88220,solar,10.1,Solar Photovoltaic
powerplant_solar_2020.239,239,Vineland Headquarters,NFI Solar LLC,IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.240,240,North Palm Springs 1A,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Palm Springs,Riverside,California,92240,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.241,241,The City of Vineland at West Vineland,"Constellation Solar New Jersey, LLC",IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,solar,3.7,Solar Photovoltaic
powerplant_solar_2020.242,242,The City of Vineland at North Vineland,"Constellation Solar New Jersey, LLC",IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,solar,2.3,Solar Photovoltaic
powerplant_solar_2020.243,243,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,IPP Non-CHP,Landover,Prince Georges,Maryland,20785,solar,2,Solar Photovoltaic
powerplant_solar_2020.244,244,Maple Solar,NFI Solar LLC,IPP Non-CHP,Vineland,Cumberland,New Jersey,8361,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.245,245,SMUD at Lawrence,"Sacramento PV Energy, LLC",IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,1,Solar Photovoltaic
powerplant_solar_2020.246,246,Mount Saint Mary's,Constellation Solar Horizons LLC,IPP Non-CHP,Emmitsburg,Frederick,Maryland,21727,solar,13.7,Solar Photovoltaic
powerplant_solar_2020.247,247,Naval Air Weapons Station China Lake,"Solar Star California XV, LLC",Commercial Non-CHP,Ridgecrest,Kern,California,93555,solar,11.1,Solar Photovoltaic
powerplant_solar_2020.248,248,Arizona Western College PV,Main Street Power,IPP Non-CHP,Yuma,Yuma,Arizona,85365,solar,4.7,Solar Photovoltaic
powerplant_solar_2020.249,249,Longwood Gardens,Ecogy Pennsylvania Systems LLC,IPP Non-CHP,Kennett Square,Chester,Pennsylvania,19348,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.250,250,Perdue Bridgeville Photovoltaic,,IPP Non-CHP,Bridgeville,Sussex,Delaware,19933,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.251,251,Palo Verde College,SSA Solar of CA 2 LLC,Commercial Non-CHP,Blythe,Riverside,California,92225,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.252,252,FedEx Woodbridge,SSA Solar of NJ LLC,IPP Non-CHP,Keasbey,Middlesex,New Jersey,8832,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.253,253,RE Dillard 1 LLC,Gamma Genco CV LLC,IPP Non-CHP,Sloughhouse,Sacramento,California,95693,solar,3,Solar Photovoltaic
powerplant_solar_2020.254,254,RE Kammerer 1 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.255,255,RE Dillard 2 LLC,Gamma Genco CV LLC,IPP Non-CHP,Sloughhouse,Sacramento,California,95693,solar,3,Solar Photovoltaic
powerplant_solar_2020.256,256,RE Kammerer 2 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.257,257,RE Dillard 3 LLC,Gamma Genco CV LLC,IPP Non-CHP,Sloughhouse,Sacramento,California,95693,solar,3,Solar Photovoltaic
powerplant_solar_2020.258,258,RE Kammerer 3 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.259,259,RE Bruceville 1 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.260,260,RE Bruceville 2 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.261,261,RE Bruceville 3 LLC,Gamma Genco CV LLC,IPP Non-CHP,Elk Grove,Sacramento,California,95757,solar,5,Solar Photovoltaic
powerplant_solar_2020.262,262,RE Bagdad Solar I LLC,RE Bagdad Solar 1 LLC,IPP Non-CHP,Bagdad,Yavapai,Arizona,86321,solar,15,Solar Photovoltaic
powerplant_solar_2020.263,263,RE Ajo 1 LLC,RE Ajo 1 LLC,IPP Non-CHP,Ajo,Pima,Arizona,85321,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.264,264,Golden Springs Building C-1,Golden Springs Development Company LLC,IPP Non-CHP,Santa Fe Springs,Los Angeles,California,90670,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.265,265,Golden Springs Building D,Golden Springs Development Company LLC,IPP Non-CHP,Santa Fe Springs,Los Angeles,California,90670,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.266,266,"ISH Solar Central, LLC",SunEdison LLC,IPP Non-CHP,Bayville,Monmouth,New Jersey,8721,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.267,267,William Paterson University,Nautilus Solar WPU LLC,Commercial Non-CHP,Wayne,Passaic,New Jersey,7470,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.268,268,RE Dillard 4 LLC,Gamma Genco CV LLC,IPP Non-CHP,Sloughhouse,Sacramento,California,95693,solar,0.4,Solar Photovoltaic
powerplant_solar_2020.269,269,Titusville Solar,Janssen Pharmaceutical Co,Commercial Non-CHP,Titusville,Mercer,New Jersey,8560,solar,4.1,Solar Photovoltaic
powerplant_solar_2020.270,270,RE McKenzie 1 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.271,271,RE McKenzie 2 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.272,272,RE McKenzie 3 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.273,273,RE McKenzie 4 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.274,274,RE McKenzie 5 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.275,275,RE McKenzie 6 LLC,Gamma Genco CV LLC,IPP Non-CHP,Galt,Sacramento,California,95632,solar,5,Solar Photovoltaic
powerplant_solar_2020.276,276,Dinuba Wastewater Treatment Plant,"Sustainable Power Group, LLC",Commercial Non-CHP,Dinuba,Tulare,California,93618,solar,1,Solar Photovoltaic
powerplant_solar_2020.277,277,Heliocentric,Heliocentric LLC,IPP Non-CHP,Palmdale,Los Angeles,California,93550,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.278,278,L-8 Solar Project,L-8 Solar Project LLC,IPP Non-CHP,Palmdale,Los Angeles,California,93550,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.279,279,Dartmouth II Solar,Consolidated Edison Development Inc.,IPP Non-CHP,Dartmouth,Bristol,Massachusetts,2747,solar,2,Solar Photovoltaic
powerplant_solar_2020.280,280,ISH Solar Hospital SDMC,SunEdison LLC,IPP Non-CHP,San Diego,San Diego,California,92120,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.281,281,ISH Solar Hospital Downey,SunEdison LLC,IPP Non-CHP,Downey,Los Angeles,California,90242,solar,1.1,Solar Photovoltaic
